date|precipitation
2008-12-23|1.3051757
2008-12-24|0.9659171
2008-12-25|3.2538767
2008-12-26|1.2896054
2008-12-27|1.8297015
2008-12-28|0.67091787
2008-12-29|1.4858187
2008-12-30|1.9496789
2008-12-31|3.0278804
2009-01-01|1.8537986
2009-01-02|1.8685896
2009-01-03|2.2472904
2009-01-04|2.094354
2009-01-05|1.839481
2009-01-06|2.0314662
2009-01-07|1.3138852
2009-01-08|0.9021939
2009-01-09|0.7065773
2009-01-10|1.0216477
2009-01-11|2.2301762
2009-01-12|0.8764278
2009-01-13|0.8990561
2009-01-14|0.9202354
2009-01-15|0.8375123
2009-01-16|1.2018433
2009-01-17|1.6912341
2009-01-18|0.9622274
2009-01-19|1.0615326
2009-01-20|2.135557
2009-01-21|3.1690438
2009-01-22|2.376563
2009-01-23|2.4827917
2009-01-24|3.2202332
2009-01-25|2.869428
2009-01-26|3.731193
2009-01-27|2.7456448
2009-01-28|2.5753827
2009-01-29|2.7022338
2009-01-30|3.1626406
2009-01-31|2.3260503
2009-02-01|3.0574813
2009-02-02|1.3018652
2009-02-03|2.184872
2009-02-04|3.1127746
2009-02-05|2.928333
2009-02-06|3.9544802
2009-02-07|3.184565
2009-02-08|3.8789377
2009-02-09|2.0237205
2009-02-10|1.4751164
2009-02-11|1.2973268
2009-02-12|0.87666535
2009-02-13|0.93915945
2009-02-14|1.3203881
2009-02-15|1.4343632
2009-02-16|0.9006034
2009-02-17|2.1255336
2009-02-18|2.4683855
2009-02-19|2.2076921
2009-02-20|2.0071
2009-02-21|2.0468955
2009-02-22|2.9264529
2009-02-23|3.2676888
2009-02-24|3.6256168
2009-02-25|2.363576
2009-02-26|1.469221
2009-02-27|2.5761502
2009-02-28|3.2354627
2009-03-01|2.651629
2009-03-02|2.3863955
2009-03-03|1.2159693
2009-03-04|2.3421264
2009-03-05|1.8119323
2009-03-06|1.3956218
2009-03-07|1.5618839
2009-03-08|1.937668
2009-03-09|1.4542394
2009-03-10|2.1953664
2009-03-11|1.8496377
2009-03-12|2.9770637
2009-03-13|4.1510835
2009-03-14|3.3573086
2009-03-15|1.8093852
2009-03-16|2.1717038
2009-03-17|2.3810604
2009-03-18|1.2471514
2009-03-19|1.4021508
2009-03-20|1.7069507
2009-03-21|1.6410712
2009-03-22|2.6390736
2009-03-23|1.3427762
2009-03-24|2.718993
2009-03-25|1.8594866
2009-03-26|1.3992682
2009-03-27|2.5543532
2009-03-28|1.7849513
2009-03-29|3.1178286
2009-03-30|3.9102652
2009-03-31|4.966641
2009-04-01|5.1664762
2009-04-02|2.8897808
2009-04-03|3.0806346
2009-04-04|3.3445115
2009-04-05|3.7989643
2009-04-06|4.940744
2009-04-07|5.3380713
2009-04-08|2.8623748
2009-04-09|1.3263515
2009-04-10|1.9883046
2009-04-11|4.418613
2009-04-12|4.20628
2009-04-13|2.702207
2009-04-14|1.9707066
2009-04-15|4.0411468
2009-04-16|3.5015619
2009-04-17|4.892766
2009-04-18|3.5769901
2009-04-19|4.4788914
2009-04-20|4.335022
2009-04-21|1.9041363
2009-04-22|1.0473356
2009-04-23|1.3315542
2009-04-24|2.465906
2009-04-25|2.131014
2009-04-26|4.103786
2009-04-27|3.1162164
2009-04-28|3.4593291
2009-04-29|1.9276823
2009-04-30|4.569984
2009-05-01|2.487324
2009-05-02|1.8269147
2009-05-03|2.5902562
2009-05-04|3.3316016
2009-05-05|2.6941583
2009-05-06|1.260854
2009-05-07|2.2668548
2009-05-08|2.6454024
2009-05-09|1.5808083
2009-05-10|3.1133115
2009-05-11|4.187105
2009-05-12|5.570764
2009-05-13|4.4767203
2009-05-14|5.4609303
2009-05-15|3.3560739
2009-05-16|5.201993
2009-05-17|2.6729643
2009-05-18|2.9303453
2009-05-19|2.4692643
2009-05-20|1.9727968
2009-05-21|3.4427266
2009-05-22|1.1913328
2009-05-23|1.141619
2009-05-24|0.61915475
2009-05-25|1.0297618
2009-05-26|1.1209264
2009-05-27|0.433579
2009-05-28|0.98290247
2009-05-29|0.7741538
2009-05-30|0.6045455
2009-05-31|0.65437734
2009-06-01|1.0006891
2009-06-02|1.3426222
2009-06-03|2.1020412
2009-06-04|1.3793263
2009-06-05|1.1716399
2009-06-06|1.5392729
2009-06-07|0.76663667
2009-06-08|1.5402222
2009-06-09|2.8430884
2009-06-10|2.5252326
2009-06-11|0.8922594
2009-06-12|0.917938
2009-06-13|1.6049029
2009-06-14|1.0913968
2009-06-15|2.294651
2009-06-16|1.043762
2009-06-17|2.1668704
2009-06-18|5.161279
2009-06-19|1.4623786
2009-06-20|3.1745453
2009-06-21|1.697629
2009-06-22|0.66429913
2009-06-23|2.161247
2009-06-24|0.88367695
2009-06-25|1.4457132
2009-06-26|1.1379929
2009-06-27|1.4853908
2009-06-28|2.3086839
2009-06-29|1.8164531
2009-06-30|0.95114636
2009-07-01|1.6624013
2009-07-02|2.8291528
2009-07-03|3.461558
2009-07-04|2.53372
2009-07-05|1.4589461
2009-07-06|1.5316526
2009-07-07|1.7716792
2009-07-08|2.6264753
2009-07-09|1.7949708
2009-07-10|1.4094284
2009-07-11|1.2251974
2009-07-12|0.9421594
2009-07-13|2.5662067
2009-07-14|1.7700723
2009-07-15|1.8677905
2009-07-16|2.520389
2009-07-17|2.358647
2009-07-18|2.7135541
2009-07-19|0.77860725
2009-07-20|0.4414926
2009-07-21|1.5128427
2009-07-22|1.9977592
2009-07-23|1.3844947
2009-07-24|3.390948
2009-07-25|4.0393624
2009-07-26|1.6301341
2009-07-27|1.8161871
2009-07-28|3.1955867
2009-07-29|0.8095888
2009-07-30|0.8614124
2009-07-31|2.788984
2009-08-01|1.3347182
2009-08-02|2.394923
2009-08-03|1.7809528
2009-08-04|1.8338946
2009-08-05|0.88325584
2009-08-06|2.836267
2009-08-07|1.9322724
2009-08-08|1.4932759
2009-08-09|1.5288523
2009-08-10|1.7111558
2009-08-11|1.4322661
2009-08-12|2.0510387
2009-08-13|2.9614384
2009-08-14|2.820865
2009-08-15|2.3709655
2009-08-16|2.3261483
2009-08-17|1.8143191
2009-08-18|1.709966
2009-08-19|3.804995
2009-08-20|2.2305813
2009-08-21|2.3011813
2009-08-22|2.4412985
2009-08-23|1.4690313
2009-08-24|2.682588
2009-08-25|1.8798636
2009-08-26|0.95832795
2009-08-27|1.948634
2009-08-28|2.0610778
2009-08-29|2.0242033
2009-08-30|1.5962969
2009-08-31|1.4815865
2009-09-01|2.1594937
2009-09-02|2.4135213
2009-09-03|0.9140549
2009-09-04|1.1947922
2009-09-05|1.6204445
2009-09-06|2.0468843
2009-09-07|1.5412712
2009-09-08|1.2729669
2009-09-09|0.92399174
2009-09-10|1.3541799
2009-09-11|1.0920634
2009-09-12|1.2620081
2009-09-13|1.1576977
2009-09-14|1.7472076
2009-09-15|1.3485129
2009-09-16|1.7332065
2009-09-17|1.4790487
2009-09-18|2.4438424
2009-09-19|1.9438207
2009-09-20|2.074132
2009-09-21|2.8108575
2009-09-22|1.4905647
2009-09-23|1.5135572
2009-09-24|1.1536361
2009-09-25|1.8129753
2009-09-26|1.1220816
2009-09-27|1.9246771
2009-09-28|1.5035764
2009-09-29|2.606938
2009-09-30|1.1397195
2009-10-01|1.051886
2009-10-02|1.1547462
2009-10-03|1.6703666
2009-10-04|1.6648797
2009-10-05|1.7318945
2009-10-06|1.6756879
2009-10-07|2.3844213
2009-10-08|2.2993822
2009-10-09|2.5409248
2009-10-10|3.9080472
2009-10-11|2.8125002
2009-10-12|2.7396579
2009-10-13|3.6241798
2009-10-14|3.44243
2009-10-15|2.229664
2009-10-16|2.7921276
2009-10-17|2.3384438
2009-10-18|2.4860833
2009-10-19|2.441337
2009-10-20|1.7262242
2009-10-21|2.4990876
2009-10-22|1.4915813
2009-10-23|3.3464825
2009-10-24|4.0353947
2009-10-25|2.7878566
2009-10-26|3.3298757
2009-10-27|3.525336
2009-10-28|4.9094024
2009-10-29|3.5054545
2009-10-30|1.9021829
2009-10-31|1.8978236
2009-11-01|1.2623174
2009-11-02|2.035019
2009-11-03|2.4730916
2009-11-04|2.1545448
2009-11-05|3.836081
2009-11-06|2.2757914
2009-11-07|2.2686596
2009-11-08|2.9683797
2009-11-09|1.7467885
2009-11-10|2.333178
2009-11-11|2.5906248
2009-11-12|1.7903678
2009-11-13|1.401917
2009-11-14|0.9145442
2009-11-15|2.324845
2009-11-16|1.7814982
2009-11-17|1.1406728
2009-11-18|2.0090396
2009-11-19|1.4403101
2009-11-20|1.6999643
2009-11-21|1.3634584
2009-11-22|1.0227447
2009-11-23|1.7447517
2009-11-24|2.1831067
2009-11-25|1.7582446
2009-11-26|1.53521
2009-11-27|1.3424529
2009-11-28|2.9651577
2009-11-29|2.2702792
2009-11-30|0.9808862
2009-12-01|1.6170291
2009-12-02|2.059612
2009-12-03|2.7605498
2009-12-04|1.972586
2009-12-05|1.391725
2009-12-06|2.0378852
2009-12-07|1.8233218
2009-12-08|1.2133669
2009-12-09|2.6800318
2009-12-10|3.2896323
2009-12-11|3.5718539
2009-12-12|2.6547265
2009-12-13|1.8511001
2009-12-14|1.9308914
2009-12-15|3.191886
2009-12-16|2.0595102
2009-12-17|1.2984964
2009-12-18|1.6111884
2009-12-19|1.3623999
2009-12-20|1.519079
2009-12-21|2.853068
2009-12-22|2.5508628
2009-12-23|2.8677568
2009-12-24|3.0702617
2009-12-25|3.9235265
2009-12-26|2.9067733
2009-12-27|3.585324
2009-12-28|2.55365
2009-12-29|3.1083012
2009-12-30|2.0256262
2009-12-31|1.5991075
2010-01-01|3.2038128
2010-01-02|3.0114923
2010-01-03|1.6287268
2010-01-04|1.5788691
2010-01-05|3.1608138
2010-01-06|2.7768872
2010-01-07|3.7318919
2010-01-08|5.1943192
2010-01-09|4.6440053
2010-01-10|4.5945063
2010-01-11|2.4424682
2010-01-12|1.2987524
2010-01-13|2.6552231
2010-01-14|1.9597919
2010-01-15|1.4240108
2010-01-16|0.45918941
2010-01-17|1.2058014
2010-01-18|1.2781078
2010-01-19|1.3970144
2010-01-20|1.9638658
2010-01-21|1.8258544
2010-01-22|2.525696
2010-01-23|1.888933
2010-01-24|1.7403699
2010-01-25|1.830933
2010-01-26|0.82682925
2010-01-27|1.3940178
2010-01-28|0.90234005
2010-01-29|0.8565606
2010-01-30|0.65009737
2010-01-31|0.5334741
2010-02-01|0.48529005
2010-02-02|1.4365194
2010-02-03|2.102921
2010-02-04|2.3121274
2010-02-05|2.276438
2010-02-06|2.2621949
2010-02-07|2.6628935
2010-02-08|2.4217243
2010-02-09|2.3603797
2010-02-10|2.1542392
2010-02-11|2.1397526
2010-02-12|1.1354386
2010-02-13|1.8894249
2010-02-14|1.4482445
2010-02-15|4.6374483
2010-02-16|3.5773335
2010-02-17|2.2693167
2010-02-18|3.3502808
2010-02-19|3.4754283
2010-02-20|3.2212746
2010-02-21|2.4497285
2010-02-22|2.8543406
2010-02-23|1.799272
2010-02-24|3.0753083
2010-02-25|4.187806
2010-02-26|10.135773
2010-02-27|7.2035847
2010-02-28|5.289935
2010-03-01|4.8597407
2010-03-02|3.8672915
2010-03-03|3.4051228
2010-03-04|3.1966226
2010-03-05|2.771738
2010-03-06|3.5481784
2010-03-07|3.3174503
2010-03-08|2.8883884
2010-03-09|1.1593037
2010-03-10|2.29757
2010-03-11|2.7465231
2010-03-12|2.38947
2010-03-13|1.0410486
2010-03-14|2.9600384
2010-03-15|1.9821429
2010-03-16|2.3714933
2010-03-17|2.1633956
2010-03-18|4.3812423
2010-03-19|5.082332
2010-03-20|4.760474
2010-03-21|3.2920878
2010-03-22|3.001437
2010-03-23|4.306356
2010-03-24|5.246033
2010-03-25|2.2230697
2010-03-26|2.281776
2010-03-27|3.0943573
2010-03-28|4.212703
2010-03-29|2.9121113
2010-03-30|2.5442984
2010-03-31|2.3672981
2010-04-01|3.1755152
2010-04-02|2.3980885
2010-04-03|1.7820177
2010-04-04|1.816115
2010-04-05|2.3377361
2010-04-06|2.2153466
2010-04-07|1.7808279
2010-04-08|2.5730174
2010-04-09|1.5050353
2010-04-10|1.5319437
2010-04-11|1.3727274
2010-04-12|3.2304633
2010-04-13|3.15145
2010-04-14|4.769232
2010-04-15|5.015345
2010-04-16|3.1209946
2010-04-17|3.6734352
2010-04-18|2.7458673
2010-04-19|1.80544
2010-04-20|2.101341
2010-04-21|2.7032444
2010-04-22|2.7998996
2010-04-23|3.1296706
2010-04-24|3.3659163
2010-04-25|3.1840334
2010-04-26|4.480975
2010-04-27|5.4117417
2010-04-28|5.5267577
2010-04-29|5.6410794
2010-04-30|3.5526307
2010-05-01|4.349706
2010-05-02|5.733119
2010-05-03|4.917285
2010-05-04|8.372308
2010-05-05|7.1134353
2010-05-06|6.409844
2010-05-07|3.6981342
2010-05-08|2.5039651
2010-05-09|5.2162223
2010-05-10|3.2993402
2010-05-11|2.342755
2010-05-12|2.082125
2010-05-13|1.6701325
2010-05-14|1.3905717
2010-05-15|2.1045809
2010-05-16|1.1869221
2010-05-17|1.2621943
2010-05-18|1.5154061
2010-05-19|1.9376253
2010-05-20|1.083385
2010-05-21|1.3635248
2010-05-22|2.9594145
2010-05-23|3.2263062
2010-05-24|2.2329507
2010-05-25|1.3196334
2010-05-26|1.8628838
2010-05-27|1.2934233
2010-05-28|1.1250752
2010-05-29|1.2327944
2010-05-30|1.5395535
2010-05-31|0.9155167
2010-06-01|2.368151
2010-06-02|1.9999249
2010-06-03|1.4207855
2010-06-04|1.5998226
2010-06-05|1.7778288
2010-06-06|1.3728515
2010-06-07|2.7054205
2010-06-08|2.1646307
2010-06-09|1.6277653
2010-06-10|1.4861494
2010-06-11|1.7201068
2010-06-12|1.5316448
2010-06-13|1.3790283
2010-06-14|0.5877998
2010-06-15|1.0090686
2010-06-16|1.9336448
2010-06-17|2.3484073
2010-06-18|3.091564
2010-06-19|1.6297072
2010-06-20|1.6835191
2010-06-21|1.0161196
2010-06-22|1.3127422
2010-06-23|1.5042684
2010-06-24|3.7569714
2010-06-25|1.9227349
2010-06-26|1.8725477
2010-06-27|1.8514901
2010-06-28|1.5909754
2010-06-29|3.452212
2010-06-30|3.865702
2010-07-01|1.2990755
2010-07-02|1.81581
2010-07-03|2.5739818
2010-07-04|2.2226975
2010-07-05|1.0616496
2010-07-06|0.70306903
2010-07-07|1.2688686
2010-07-08|2.2623303
2010-07-09|1.5356636
2010-07-10|1.1341373
2010-07-11|0.92118615
2010-07-12|1.1003972
2010-07-13|2.6344678
2010-07-14|4.073827
2010-07-15|2.0311508
2010-07-16|1.4452302
2010-07-17|2.0867472
2010-07-18|3.3316107
2010-07-19|2.4109132
2010-07-20|2.9588075
2010-07-21|2.861581
2010-07-22|1.9558188
2010-07-23|2.5715306
2010-07-24|3.246465
2010-07-25|3.0755389
2010-07-26|2.633703
2010-07-27|1.2528841
2010-07-28|1.4693376
2010-07-29|0.9991283
2010-07-30|1.692558
2010-07-31|2.0291078
2010-08-01|1.4676855
2010-08-02|1.2152424
2010-08-03|2.1063793
2010-08-04|1.9633693
2010-08-05|1.2280321
2010-08-06|1.4373473
2010-08-07|3.0308383
2010-08-08|1.8703811
2010-08-09|4.2655635
2010-08-10|3.4422066
2010-08-11|4.272608
2010-08-12|3.3050852
2010-08-13|1.6272898
2010-08-14|2.3286698
2010-08-15|2.1511695
2010-08-16|1.5840298
2010-08-17|3.421031
2010-08-18|2.0623915
2010-08-19|1.2780805
2010-08-20|1.8843805
2010-08-21|2.7741222
2010-08-22|2.4896164
2010-08-23|2.4178748
2010-08-24|2.2859414
2010-08-25|2.915192
2010-08-26|2.5581868
2010-08-27|1.9300253
2010-08-28|1.9025313
2010-08-29|3.166724
2010-08-30|1.9430302
2010-08-31|2.6935682
2010-09-01|2.245101
2010-09-02|1.2803255
2010-09-03|1.9303508
2010-09-04|1.8369824
2010-09-05|2.430031
2010-09-06|3.5091019
2010-09-07|1.6262267
2010-09-08|1.5365152
2010-09-09|1.7733616
2010-09-10|2.188728
2010-09-11|3.8844452
2010-09-12|2.424707
2010-09-13|1.4763328
2010-09-14|2.9603143
2010-09-15|1.4516935
2010-09-16|1.3932751
2010-09-17|1.9453071
2010-09-18|2.1058335
2010-09-19|0.95639575
2010-09-20|2.0782382
2010-09-21|3.0623996
2010-09-22|1.4416375
2010-09-23|1.5741582
2010-09-24|1.8040473
2010-09-25|1.4890339
2010-09-26|1.0082366
2010-09-27|0.8998604
2010-09-28|0.5788238
2010-09-29|1.0995957
2010-09-30|1.4032322
2010-10-01|1.195035
2010-10-02|0.4487594
2010-10-03|0.897586
2010-10-04|1.857939
2010-10-05|2.2192287
2010-10-06|3.0403733
2010-10-07|1.0001286
2010-10-08|1.3924764
2010-10-09|1.8992618
2010-10-10|1.3014873
2010-10-11|1.0739022
2010-10-12|2.3186564
2010-10-13|1.0311761
2010-10-14|2.0350494
2010-10-15|2.597211
2010-10-16|1.7921126
2010-10-17|1.7352164
2010-10-18|1.5882367
2010-10-19|1.6486887
2010-10-20|1.9755731
2010-10-21|1.6974769
2010-10-22|1.8483747
2010-10-23|1.8479587
2010-10-24|2.623714
2010-10-25|1.8885641
2010-10-26|1.846204
2010-10-27|2.2275589
2010-10-28|1.9077891
2010-10-29|3.1600626
2010-10-30|1.10256
2010-10-31|0.86899936
2010-11-01|1.5827758
2010-11-02|1.4736426
2010-11-03|1.3574661
2010-11-04|1.4019139
2010-11-05|1.0901494
2010-11-06|1.295276
2010-11-07|2.3509822
2010-11-08|1.9706643
2010-11-09|1.4272954
2010-11-10|1.5315948
2010-11-11|1.5739301
2010-11-12|2.2736998
2010-11-13|4.0152574
2010-11-14|2.1723318
2010-11-15|1.597067
2010-11-16|0.9709097
2010-11-17|1.8354213
2010-11-18|1.8780186
2010-11-19|2.1035237
2010-11-20|0.96998274
2010-11-21|1.4468161
2010-11-22|2.2662694
2010-11-23|2.4371336
2010-11-24|1.4652486
2010-11-25|0.9172379
2010-11-26|0.8739364
2010-11-27|0.48056987
2010-11-28|1.0221534
2010-11-29|1.761522
2010-11-30|1.9715339
2010-12-01|1.3425094
2010-12-02|0.81451523
2010-12-03|0.91545355
2010-12-04|0.47127467
2010-12-05|1.4062929
2010-12-06|3.9160743
2010-12-07|3.0104342
2010-12-08|3.4979517
2010-12-09|2.0620244
2010-12-10|2.4959974
2010-12-11|2.3278294
2010-12-12|1.5864844
2010-12-13|0.44489017
2010-12-14|0.46279982
2010-12-15|0.5075093
2010-12-16|0.2414988
2010-12-17|0.28627682
2010-12-18|1.3054446
2010-12-19|1.2857918
2010-12-20|2.40688
2010-12-21|1.7035791
2010-12-22|1.3996152
2010-12-23|2.1419234
2010-12-24|2.198131
2010-12-25|2.2049503
2010-12-26|1.5185014
2010-12-27|2.5053086
2010-12-28|2.5675714
2010-12-29|1.2930309
2010-12-30|1.4390634
2010-12-31|1.6499919
2011-01-01|1.121728
2011-01-02|0.7211259
2011-01-03|0.8336421
2011-01-04|0.8132456
2011-01-05|2.2315457
2011-01-06|3.2871053
2011-01-07|2.923879
2011-01-08|4.693879
2011-01-09|2.7299628
2011-01-10|1.2480465
2011-01-11|2.6559641
2011-01-12|2.2408605
2011-01-13|1.9152958
2011-01-14|1.9550214
2011-01-15|1.2981565
2011-01-16|0.8427548
2011-01-17|1.2333956
2011-01-18|1.6955698
2011-01-19|2.120412
2011-01-20|0.90324813
2011-01-21|1.5429983
2011-01-22|2.0441988
2011-01-23|2.6411805
2011-01-24|2.085571
2011-01-25|3.2674954
2011-01-26|2.5969374
2011-01-27|0.93208134
2011-01-28|0.23183712
2011-01-29|0.67114866
2011-01-30|1.8390578
2011-01-31|1.4560345
2011-02-01|2.9687839
2011-02-02|1.8478065
2011-02-03|2.5367296
2011-02-04|1.6782241
2011-02-05|2.4692078
2011-02-06|1.366861
2011-02-07|2.2600477
2011-02-08|2.9465322
2011-02-09|1.4306823
2011-02-10|0.67249185
2011-02-11|2.7987247
2011-02-12|3.7530022
2011-02-13|3.2583594
2011-02-14|1.6322165
2011-02-15|3.7863126
2011-02-16|1.9847671
2011-02-17|1.9463139
2011-02-18|2.1619482
2011-02-19|2.9882276
2011-02-20|2.6492164
2011-02-21|2.1456313
2011-02-22|2.3257282
2011-02-23|0.8718552
2011-02-24|1.6331817
2011-02-25|1.9051893
2011-02-26|2.1683867
2011-02-27|1.3458426
2011-02-28|1.0955925
2011-03-01|1.5612262
2011-03-02|1.9281113
2011-03-03|3.737769
2011-03-04|2.1020458
2011-03-05|2.6042688
2011-03-06|3.3324027
2011-03-07|2.826806
2011-03-08|3.4205425
2011-03-09|2.0723145
2011-03-10|2.3729184
2011-03-11|1.0450809
2011-03-12|0.97771335
2011-03-13|1.1937964
2011-03-14|2.150296
2011-03-15|3.860103
2011-03-16|6.08761
2011-03-17|2.3465483
2011-03-18|2.6225238
2011-03-19|3.492113
2011-03-20|2.6895056
2011-03-21|3.393264
2011-03-22|2.6543844
2011-03-23|3.1416726
2011-03-24|2.099012
2011-03-25|2.6149166
2011-03-26|2.067562
2011-03-27|2.56567
2011-03-28|1.1736525
2011-03-29|1.4314953
2011-03-30|3.0337663
2011-03-31|3.1689696
2011-04-01|2.6895957
2011-04-02|1.907888
2011-04-03|3.7478673
2011-04-04|4.057667
2011-04-05|4.586255
2011-04-06|3.4689863
2011-04-07|4.759701
2011-04-08|4.278582
2011-04-09|4.2640166
2011-04-10|0.84731436
2011-04-11|0.94595414
2011-04-12|1.5604482
2011-04-13|2.0365968
2011-04-14|2.4222121
2011-04-15|2.2128255
2011-04-16|2.3996825
2011-04-17|2.6503336
2011-04-18|1.6473879
2011-04-19|2.4522011
2011-04-20|2.218684
2011-04-21|2.661255
2011-04-22|2.5645893
2011-04-23|1.6777859
2011-04-24|1.827412
2011-04-25|2.0621405
2011-04-26|1.8628803
2011-04-27|4.6077595
2011-04-28|2.0271358
2011-04-29|2.348895
2011-04-30|3.2321928
2011-05-01|2.985504
2011-05-02|6.25687
2011-05-03|5.1059227
2011-05-04|3.0071468
2011-05-05|4.2590785
2011-05-06|3.3819907
2011-05-07|1.5690523
2011-05-08|2.483416
2011-05-09|1.6802299
2011-05-10|3.3420417
2011-05-11|1.8306648
2011-05-12|1.3349755
2011-05-13|0.710595
2011-05-14|0.8315165
2011-05-15|1.3577433
2011-05-16|2.80295
2011-05-17|2.642105
2011-05-18|4.418071
2011-05-19|8.757001
2011-05-20|3.0107086
2011-05-21|2.3357244
2011-05-22|2.2333176
2011-05-23|3.2968204
2011-05-24|2.9242096
2011-05-25|1.6784134
2011-05-26|2.2991827
2011-05-27|2.060217
2011-05-28|2.8173068
2011-05-29|1.5057287
2011-05-30|1.529027
2011-05-31|0.9755595
2011-06-01|1.0182567
2011-06-02|0.5109203
2011-06-03|0.7858887
2011-06-04|0.970044
2011-06-05|0.9235668
2011-06-06|2.7682343
2011-06-07|1.1379777
2011-06-08|0.60759985
2011-06-09|2.0059967
2011-06-10|2.7469897
2011-06-11|2.8260822
2011-06-12|1.7001449
2011-06-13|1.7323179
2011-06-14|1.6291106
2011-06-15|0.65343297
2011-06-16|0.5122312
2011-06-17|1.2568271
2011-06-18|1.5430933
2011-06-19|1.0305281
2011-06-20|1.4212346
2011-06-21|1.1202728
2011-06-22|1.0824285
2011-06-23|1.6720359
2011-06-24|0.720913
2011-06-25|0.8090975
2011-06-26|1.0745145
2011-06-27|3.6351964
2011-06-28|1.7361616
2011-06-29|1.4039062
2011-06-30|1.2118423
2011-07-01|0.98976135
2011-07-02|0.48691255
2011-07-03|1.8962823
2011-07-04|2.6542037
2011-07-05|1.142489
2011-07-06|0.95431286
2011-07-07|2.4743292
2011-07-08|1.1117718
2011-07-09|1.0036377
2011-07-10|1.8808753
2011-07-11|1.9284626
2011-07-12|4.556917
2011-07-13|4.8796067
2011-07-14|7.194897
2011-07-15|2.466727
2011-07-16|1.4723305
2011-07-17|2.986354
2011-07-18|1.2128599
2011-07-19|0.98575246
2011-07-20|1.3385785
2011-07-21|2.3625288
2011-07-22|1.0104908
2011-07-23|1.482503
2011-07-24|2.1992397
2011-07-25|1.8910003
2011-07-26|1.3540223
2011-07-27|1.3660992
2011-07-28|3.75502
2011-07-29|4.427226
2011-07-30|2.9110606
2011-07-31|1.5700094
2011-08-01|1.2531929
2011-08-02|2.1254864
2011-08-03|3.255279
2011-08-04|1.6354618
2011-08-05|1.6153104
2011-08-06|3.3270698
2011-08-07|2.4491696
2011-08-08|2.3061595
2011-08-09|1.5211406
2011-08-10|2.4801188
2011-08-11|3.1453369
2011-08-12|2.128567
2011-08-13|2.4529645
2011-08-14|2.1617575
2011-08-15|3.39243
2011-08-16|4.054649
2011-08-17|2.1153944
2011-08-18|1.7882183
2011-08-19|1.5960683
2011-08-20|2.234168
2011-08-21|1.9847997
2011-08-22|0.9067458
2011-08-23|3.430718
2011-08-24|1.4532366
2011-08-25|2.8258436
2011-08-26|2.7833552
2011-08-27|2.9097633
2011-08-28|3.667676
2011-08-29|3.515045
2011-08-30|2.441775
2011-08-31|2.2750235
2011-09-01|2.1065643
2011-09-02|3.0802565
2011-09-03|3.2142818
2011-09-04|1.6274178
2011-09-05|2.615264
2011-09-06|2.8018315
2011-09-07|1.8201472
2011-09-08|1.8205494
2011-09-09|2.018911
2011-09-10|2.9136446
2011-09-11|2.0376654
2011-09-12|1.703378
2011-09-13|2.7660816
2011-09-14|4.1767883
2011-09-15|1.9536511
2011-09-16|2.200753
2011-09-17|4.1772337
2011-09-18|1.6901339
2011-09-19|0.8622825
2011-09-20|0.7777876
2011-09-21|2.4001892
2011-09-22|1.9226391
2011-09-23|2.4720697
2011-09-24|2.5561361
2011-09-25|2.5012345
2011-09-26|2.5679889
2011-09-27|1.5605837
2011-09-28|2.1145554
2011-09-29|3.2868257
2011-09-30|2.6984031
2011-10-01|1.9385176
2011-10-02|2.190467
2011-10-03|2.2615905
2011-10-04|2.027961
2011-10-05|2.0486557
2011-10-06|3.0791576
2011-10-07|2.907803
2011-10-08|2.150075
2011-10-09|2.1462576
2011-10-10|2.2672439
2011-10-11|2.7392206
2011-10-12|2.1547184
2011-10-13|5.009656
2011-10-14|5.1288896
2011-10-15|3.0802398
2011-10-16|2.4535785
2011-10-17|2.0485935
2011-10-18|3.470139
2011-10-19|2.0141342
2011-10-20|2.2651796
2011-10-21|1.262787
2011-10-22|3.1628723
2011-10-23|2.5618126
2011-10-24|2.1755328
2011-10-25|1.5017427
2011-10-26|2.382755
2011-10-27|4.0204344
2011-10-28|5.6239557
2011-10-29|3.1184916
2011-10-30|1.4524637
2011-10-31|1.7258378
2011-11-01|1.2641491
2011-11-02|2.3210044
2011-11-03|3.2966156
2011-11-04|1.8367587
2011-11-05|3.779345
2011-11-06|4.454215
2011-11-07|2.7103772
2011-11-08|3.7938845
2011-11-09|3.9210432
2011-11-10|2.9011896
2011-11-11|3.023894
2011-11-12|4.229987
2011-11-13|2.6722038
2011-11-14|3.8875282
2011-11-15|2.2357638
2011-11-16|2.9868932
2011-11-17|5.543194
2011-11-18|4.024378
2011-11-19|4.0072403
2011-11-20|2.5214682
2011-11-21|1.5458417
2011-11-22|1.2535632
2011-11-23|3.1481822
2011-11-24|4.6857176
2011-11-25|3.4315817
2011-11-26|2.5454617
2011-11-27|1.4475105
2011-11-28|2.7906594
2011-11-29|2.3500686
2011-11-30|2.4484146
2011-12-01|2.29688
2011-12-02|1.7076794
2011-12-03|1.6625153
2011-12-04|1.9297777
2011-12-05|2.1111386
2011-12-06|2.8491147
2011-12-07|2.201682
2011-12-08|2.884724
2011-12-09|3.1412609
2011-12-10|4.1663384
2011-12-11|4.001972
2011-12-12|3.7868037
2011-12-13|3.6181273
2011-12-14|2.2812817
2011-12-15|1.80456
2011-12-16|1.740666
2011-12-17|2.204334
2011-12-18|2.216942
2011-12-19|2.5616407
2011-12-20|3.2520115
